clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_keepaway_losehand_01,v1.1,1.1,2fa8bc4f5012,68,2.211,0,0,0,0,0,0,0.0746269,4,37377.8,0.604109,0.511143,0,0.066,0.976633,,0.58186,,,RATE,2.985
anim_keepaway_losehand_02,v1.1,1.1,2fa8bc4f5012,99,3.234,0,0,0,0,0,0,0.122449,4,31543.1,1.0672,0.641568,0,0.066,0.801954,0.842641,,,,RATE,4.898
anim_keepaway_losehand_03,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0.0405405,4,18291.1,0.614501,0.561056,0,0.066,0.98798,,,4.42857,16.4935,DYN,26.622
anim_keepaway_pounce_01,v1.1,1.1,2fa8bc4f5012,50,1.617,0,0,0,0,0,0,0.346939,4,36261.8,1.38049,0.448821,0,0.066,,0.767504,,,,RATE,13.878
anim_keepaway_pounce_02,v1.1,1.1,2fa8bc4f5012,77,2.508,0,0,0,0,0,0,0.171053,4,38226.3,1.20282,0.603879,0,0.066,,0.88344,,,,RATE,6.842
anim_keepaway_pounce_03,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0.0454545,4,18619.8,0.585233,0.368776,0,0.066,,0.754863,,,,SHORT,11.818
anim_keepaway_pounce_04,v1.1,1.1,2fa8bc4f5012,20,0.627,0,0,0,0,0,0,0.263158,4,24082,0.924558,0.220152,0,0.066,,0.394821,,,,SHORT;RATE,20.526
anim_keepaway_wingame_01,v1.1,1.1,2fa8bc4f5012,121,3.96,0,0,0,0,0,0,0.283333,4,33898.8,1.81861,0.722538,0,0.066,0.922867,0.943602,0.95744,,,RATE,11.333
anim_keepaway_wingame_02,v1.1,1.1,2fa8bc4f5012,91,2.97,0,0,0,0,0,0,0.211111,4,51603.3,1.0459,0.492733,0,0.066,0.863709,0.957457,0.814946,,,RATE,8.444
anim_keepaway_wingame_03,v1.1,1.1,2fa8bc4f5012,99,3.234,0,0,0,0,0,0,0.0306122,4,15695.9,0.689659,0.466636,0,0.066,0.992771,-0.0139982,,,,LOWCORR,16.224
anim_keepaway_winhand_01,v1.1,1.1,2fa8bc4f5012,67,2.178,0,0,0,0,0,0,0.0909091,4,24877.5,0.999687,0.475106,0,0.066,0.973709,0.460029,,,,RATE,3.636
anim_keepaway_winhand_02,v1.1,1.1,2fa8bc4f5012,68,2.211,0,0,0,0,0,0,0.0149254,4,21713.5,0.501718,0.466636,0,0.066,0.933879,,,,,,0.597
anim_keepaway_winhand_03,v1.1,1.1,2fa8bc4f5012,70,2.277,0,0,0,0,0,0,0.15942,4,22411.1,1.15932,0.466636,0,0.066,0.939066,0.425566,,,,RATE,6.377
anim_laser_drive_01,v1.1,1.1,2fa8bc4f5012,36,1.155,0,0,0,0,0,0,0,0.995326,2799.43,0.0568017,0.00561547,0,0.00561547,,,,,,,0
anim_laser_drive_02,v1.1,1.1,2fa8bc4f5012,46,1.485,0,0,0,0,0,0,0,1.98467,6456.7,0.118052,0.501218,0,0.066,,,,,,,0
anim_laser_drive_03,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,0.302421,1259.73,0.0214708,0.0225918,0,0.0134589,,,,,,STATIC,50
anim_launch_altwakeup_01,v1.1,1.1,2fa8bc4f5012,148,4.851,0,0,0,0,0,0,0.0816327,4,20972.7,1.4351,0.689241,0,0.066,0.976772,0.0316105,0.993365,,,RATE;LOWCORR,18.265
anim_launch_backpackidle,v1.1,1.1,2fa8bc4f5012,46,1.485,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,STATIC,50
anim_launch_blankscreen,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,SHORT;STATIC,60
anim_launch_cubediscovery,v1.1,1.1,2fa8bc4f5012,26,0.825,0,0,0,0,0,0,0.16,4,27276,0.916756,0,0,0,0.900579,0.699509,,,,SHORT;RATE,16.4
anim_launch_drivingloop_01,v1.1,1.1,2fa8bc4f5012,71,2.31,0,0,0,0,0,0,0,1.06189,3345.38,0.107697,0.0832267,0,0.0651529,0.978926,,,2.12911,2.81773,,0
anim_launch_drivingloop_02,v1.1,1.1,2fa8bc4f5012,171,5.61,0,0,0,0,0,0,0,1.69743,4288.49,0.221438,0.0937143,0,0.0551532,0.721921,,,,,,0
anim_launch_drivingloop_03,v1.1,1.1,2fa8bc4f5012,111,3.63,0,0,0,0,0,0,0,1.78724,5338.56,0.369903,0.448936,0,0.066,0.880092,,,,,,0
anim_launch_enddriving_01,v1.1,1.1,2fa8bc4f5012,51,1.65,0,0,0,0,0,0,0,3.0482,10513.3,0.433065,0.471837,0,0.066,0.934551,,,,,,0
anim_launch_eyeson_01,v1.1,1.1,2fa8bc4f5012,16,0.495,0,0,0,0,0,0,0,0.898352,2386.84,0.142731,0,0,0,0.999076,,,,,SHORT,10
anim_launch_firsttimewakeup,v1.1,1.1,2fa8bc4f5012,749,24.684,0,0,0,0,0,0,0,3.56254,7608.43,1.27618,0.814573,0,0.066,0.968815,-0.443974,0.97377,,,LOWCORR,15
anim_launch_firsttimewakeup_helloplayer_head_angle_-20,v1.1,1.1,2fa8bc4f5012,481,15.84,0,0,0,0,0,0,0.00833333,4,9346.59,0.901625,0.495908,0,0.066,0.987942,0.0478972,,,,LOWCORR,15.333
anim_launch_firsttimewakeup_helloplayer_head_angle_20,v1.1,1.1,2fa8bc4f5012,481,15.84,0,0,0,0,0,0,0.00416667,4,9181.39,0.681705,0.495908,0,0.066,0.974299,0.978314,,,,,0.167
anim_launch_firsttimewakeup_helloplayer_head_angle_40,v1.1,1.1,2fa8bc4f5012,481,15.84,0,0,0,0,0,0,0,3.4914,8343.48,0.495195,0.495908,0,0.066,0.900002,0.978314,,,,,0
anim_launch_firsttimewakeup_helloworld,v1.1,1.1,2fa8bc4f5012,302,9.933,0,0,0,0,0,0,0,3.38028,11108.3,0.620004,0.553211,0,0.066,0.971738,0.592576,,,,,0
anim_launch_idle_01,v1.1,1.1,2fa8bc4f5012,117,3.828,0,0,0,0,0,0,0,1.53517,6702.12,0.312229,0.0467027,0,0.0221024,0.933728,,,,,,0
anim_launch_idle_02,v1.1,1.1,2fa8bc4f5012,106,3.465,0,0,0,0,0,0,0,0.87686,3761.29,0.188461,0.0447232,0,0.0270908,0.954336,,,,,,0
anim_launch_idle_03,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,0.704097,4017.34,0.12689,0.0266875,0,0.0184808,0.895502,,,,,,0
anim_launch_lifteffortpickup_01,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,2.18931,12387.9,0.225588,0.46185,0,0.066,,,,,,,0
anim_launch_lifteffortplacehigh_01,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,1.03098,5532.4,0.125405,0.462,0,0.066,,,,,,SHORT,10
anim_launch_lifteffortplacelow_01,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0,1.97296,11162,0.203192,0,0,0,,,,,,SHORT,10
anim_launch_reacttocubepickup,v1.1,1.1,2fa8bc4f5012,165,5.412,0,0,0,0,0,0,0.128049,4,24144.5,1.88944,0.0633003,0,0.0633003,0.970678,0.315439,0.9727,,,RATE,5.122
anim_launch_reacttoputdown,v1.1,1.1,2fa8bc4f5012,119,3.894,0,0,0,0,0,0,0.169492,4,39873.6,1.28657,0.476944,0,0.066,0.955237,0.855468,0.832117,,,RATE,6.78
anim_launch_search_head_angle_-20,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0,1.88839,13134,0.287478,0.0326096,0,0.0326096,0.959605,,,4.24744,8.57192,SHORT;DYN,35
anim_launch_search_head_angle_20,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0,1.72892,13600.3,0.199351,0.0326096,0,0.0326096,0.913498,,,,,SHORT,10
anim_launch_search_head_angle_40,v1.1,1.1,2fa8bc4f5012,23,0.726,0,0,0,0,0,0,0,1.61188,13483.7,0.182738,0.0326096,0,0.0326096,0.890399,,,,,SHORT,10
anim_launch_sleeping_01,v1.1,1.1,2fa8bc4f5012,395,13.002,0,0,0,0,0,0,0.00253807,4,6073.65,0.43144,0.280071,0,0.066,0.993827,,,,,,0.102
anim_launch_startdriving_01,v1.1,1.1,2fa8bc4f5012,29,0.924,0,0,0,0,0,0,0,1.88552,4933.18,0.289227,0.0893163,0,0.066,0.998851,,,,,SHORT,10
anim_launch_startsleeping_01,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_launch_wakeup_01,v1.1,1.1,2fa8bc4f5012,231,7.59,0,0,0,0,0,0,0,2.76348,7204.32,0.707098,0.735094,0,0.066,0.98394,,0.679647,,,,0
anim_launch_wakeup_02,v1.1,1.1,2fa8bc4f5012,121,3.96,0,0,0,0,0,0,0,2.16518,8402.05,0.569723,0.674897,0,0.066,0.986798,,,,,,0
anim_launch_wakeup_03,v1.1,1.1,2fa8bc4f5012,136,4.455,0,0,0,0,0,0,0,2.4659,8820.62,0.672391,0.727296,0,0.066,0.992316,0.747597,,,,,0
anim_launch_wakeup_04,v1.1,1.1,2fa8bc4f5012,106,3.465,0,0,0,0,0,0,0,2.66508,10272.7,0.569651,0.691246,0,0.066,0.992104,,,,,,0
anim_launch_wakeup_05,v1.1,1.1,2fa8bc4f5012,96,3.135,0,0,0,0,0,0,0.168421,4,48410,0.75655,0.755408,0,0.066,0.845965,0.424818,0.978576,,,RATE,6.737
anim_launch_wakeup_drivingloop_01,v1.1,1.1,2fa8bc4f5012,58,1.881,0,0,0,0,0,0,0,1.22071,6390.9,0.213212,0.0638942,0,0.0638942,0.815438,,,,,,0
anim_launch_wakeup_drivingloop_02,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0,0.18902,518.296,0.0180497,0.019819,0,0.019819,0.969893,,,,,STATIC,50
anim_launch_wakeup_enddriving_01,v1.1,1.1,2fa8bc4f5012,14,0.429,0,0,0,0,0,0,0,1.17776,10223.8,0.0916954,0.0433342,0,0.0433342,,,,,,TINY;SHORT,20
anim_launch_wakeup_startdriving_01,v1.1,1.1,2fa8bc4f5012,123,4.026,0,0,0.170732,0,0,0.170732,0.0245902,4,13282.1,0.977242,0.228162,0,0.066,0.996756,,,,,SAT,18.057
anim_loco_driving01_end_01,v1.1,1.1,2fa8bc4f5012,17,0.528,0,0,0,0,0,0,0,1.44578,8112.91,0.203846,0.0433342,0,0.0433342,0.839602,,,,,SHORT,10
anim_loco_driving01_loop_01,v1.1,1.1,2fa8bc4f5012,58,1.881,0,0,0,0,0,0,0,1.2012,6291.92,0.143068,0.0638942,0,0.0638942,0.853135,,,,,,0
anim_loco_driving01_loop_02,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0,0.320328,711.076,0.0717789,0.019819,0,0.019819,0.996506,,,,,,0
anim_loco_driving01_loop_03,v1.1,1.1,2fa8bc4f5012,101,3.3,0,0,0,0,0,0,0,2.46326,5727.35,0.250534,0.0801992,0,0.0517839,0.975808,,,2.17384,5.5847,,0
anim_loco_driving01_start_01,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,2.34362,7457.53,0.218207,0.228162,0,0.066,0.95774,,,,,,0
anim_loco_driving01_start_02,v1.1,1.1,2fa8bc4f5012,34,1.089,0,0,0,0,0,0,0,2.30302,7304.09,0.201015,0.0322036,0,0.0322036,0.712791,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_-20,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.66212,6530.04,0.298139,0.0270908,0,0.0270908,0.98057,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_20,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.31294,4675.98,0.298139,0.0270908,0,0.0270908,0.96548,,,,,,0
anim_lookinplaceforfaces_keepalive_long_head_angle_40,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,1.31294,4738.73,0.298139,0.0270908,0,0.0270908,0.952727,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_-20,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,2.70184,15340.7,0.358365,0.024576,0,0.024576,0.992164,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_20,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,1.38365,8467.6,0.227605,0.024576,0,0.024576,0.987819,,,,,,0
anim_lookinplaceforfaces_keepalive_medium_head_angle_40,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,1.38465,8436.25,0.226547,0.024576,0,0.024576,0.987534,,,,,,0
anim_lookinplaceforfaces_keepalive_short_head_angle_-20,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_lookinplaceforfaces_keepalive_short_head_angle_20,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_lookinplaceforfaces_keepalive_short_head_angle_40,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,TINY;SHORT;STATIC,70
anim_majorfail,v1.1,1.1,2fa8bc4f5012,264,8.679,0,0,0,0,0,0,0.174905,4,51900.1,1.57822,0.500623,0,0.066,0.843973,0.8895,0.704972,,,RATE,6.996
anim_majorwin,v1.1,1.1,2fa8bc4f5012,65,2.112,0,0,0,0,0,0,0,3.64672,30082.1,0.436421,0.58497,0,0.066,0.98157,0.51014,,,,,0
anim_meetcozmo_celebration,v1.1,1.1,2fa8bc4f5012,313,10.296,0,0,0,0,0,0,0.157051,4,31847,1.45002,0.703181,0,0.066,0.877306,0.903689,0.746456,,,RATE,6.282
anim_meetcozmo_celebration_02,v1.1,1.1,2fa8bc4f5012,89,2.904,0,0,0,0,0,0,0.159091,4,38491.5,1.33149,0.464878,0,0.066,0.881709,0.966265,,,,RATE,6.364
anim_meetcozmo_celebration_02_head_angle_-20,v1.1,1.1,2fa8bc4f5012,89,2.904,0,0,0,0,0,0,0.25,4,39124.4,1.29294,0.464878,0,0.066,0.870101,0.775368,,,,RATE,10
anim_meetcozmo_celebration_02_head_angle_20,v1.1,1.1,2fa8bc4f5012,89,2.904,0,0,0,0,0,0,0.147727,4,37777.7,1.29212,0.464878,0,0.066,0.905371,0.961664,,,,RATE,5.909
anim_meetcozmo_celebration_02_head_angle_40,v1.1,1.1,2fa8bc4f5012,89,2.904,0,0,0,0,0,0,0.193182,4,40698.4,1.23899,0.464878,0,0.066,0.912998,0.963557,,7.09223,22.8145,RATE;DYN,32.727
anim_meetcozmo_getin_head_angle_-20,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,1.75025,13598.9,0.21378,0,0,0,0.969931,,,,,SHORT,10
anim_meetcozmo_getin_head_angle_20,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,2.35164,16761.3,0.224995,0,0,0,0.955529,,,,,SHORT,10
anim_meetcozmo_getin_head_angle_40,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,2.35164,16761.2,0.224995,0,0,0,0.955529,,,,,SHORT,10
anim_meetcozmo_lookface,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,1.122,4897.58,0.153207,0.0757311,0,0.046077,0.988079,0.69544,,,,,0
anim_meetcozmo_lookface_02,v1.1,1.1,2fa8bc4f5012,163,5.346,0,0,0,0,0,0,0,0.621517,1670.52,0.0548502,0.372911,0,0.066,,,,,,,0
anim_meetcozmo_lookface_getin_head_angle_-20,v1.1,1.1,2fa8bc4f5012,35,1.122,0,0,0,0,0,0,0.0588235,4,23578.7,0.530069,0.49199,0,0.066,0.930998,0.214208,,,,RATE;LOWCORR,17.353
anim_meetcozmo_lookface_getin_head_angle_20,v1.1,1.1,2fa8bc4f5012,35,1.122,0,0,0,0,0,0,0,3.93724,21704.5,0.355489,0.49199,0,0.066,0.908386,0.762105,,,,,0
anim_meetcozmo_lookface_getin_head_angle_40,v1.1,1.1,2fa8bc4f5012,35,1.122,0,0,0,0,0,0,0,2.57372,18516.1,0.213681,0.49199,0,0.066,0.823384,0.762105,,,,,0
anim_meetcozmo_lookface_getout_head_angle_-20,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0,1.80556,20948.7,0.148354,0.30762,0,0.066,0.119304,0.37885,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_lookface_getout_head_angle_20,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0,1.37873,24140.4,0.0963657,0.30762,0,0.066,0.360659,0.67507,,,,TINY;SHORT,20
anim_meetcozmo_lookface_getout_head_angle_40,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0,1.01505,22764,0.0753348,0.30762,0,0.066,0.114141,0.67507,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_lookface_head_angle_-20,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,0.943755,4895.86,0.212407,0.0757311,0,0.046077,0.993247,0.110114,,,,LOWCORR,15
anim_meetcozmo_lookface_head_angle_20,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,1.122,4897.59,0.153207,0.0757311,0,0.046077,0.988079,0.69544,,,,,0
anim_meetcozmo_lookface_head_angle_40,v1.1,1.1,2fa8bc4f5012,116,3.795,0,0,0,0,0,0,0,1.02618,4893.58,0.075225,0.0757311,0,0.046077,,0.69544,,,,,0
anim_meetcozmo_lookface_interrupt,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0,1.01505,20742.9,0.0736803,0.30762,0,0.066,-0.154581,0.67507,,,,TINY;SHORT;LOWCORR,35
anim_meetcozmo_reenrollment_sayname_01,v1.1,1.1,2fa8bc4f5012,81,2.64,0,0,0,0,0,0,0.0625,4,20847.3,0.860092,0.508694,0,0.066,0.986828,0.677938,,,,RATE,2.5
anim_meetcozmo_reenrollment_sayname_02,v1.1,1.1,2fa8bc4f5012,83,2.706,0,0,0,0,0,0,0.0853659,4,25282.2,1.05653,0.530045,0,0.066,0.993245,0.343714,,,,RATE,3.415
anim_meetcozmo_reenrollment_sayname_03,v1.1,1.1,2fa8bc4f5012,48,1.551,0,0,0,0,0,0,0.191489,4,54659.7,0.979016,0.466636,0,0.066,0.928074,0.926733,,6.0573,19.2814,RATE;DYN,32.66
anim_meetcozmo_sayname_01_head_angle_-20,v1.1,1.1,2fa8bc4f5012,109,3.564,0,0,0,0,0,0,0,3.17853,10636,0.629038,0.361255,0,0.066,0.983862,-0.0312352,0.824498,,,LOWCORR,15
anim_meetcozmo_sayname_01_head_angle_20,v1.1,1.1,2fa8bc4f5012,109,3.564,0,0,0,0,0,0,0.0277778,4,24232.2,0.629038,0.361255,0,0.066,0.996407,-0.122947,0.824498,,,LOWCORR,16.111
anim_meetcozmo_sayname_01_head_angle_40,v1.1,1.1,2fa8bc4f5012,109,3.564,0,0,0,0,0,0,0,3.43213,8458.78,0.758216,0.361255,0,0.066,0.996707,0.694594,0.824498,,,,0
anim_meetcozmo_sayname_02_head_angle_-20,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0.0405405,4,24541.9,1.07808,0.390626,0,0.066,0.981027,0.0781824,,,,LOWCORR,16.622
anim_meetcozmo_sayname_02_head_angle_20,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0.0135135,4,21754.9,0.544288,0.390626,0,0.066,0.982448,0.433742,,,,,0.541
anim_meetcozmo_sayname_02_head_angle_40,v1.1,1.1,2fa8bc4f5012,75,2.442,0,0,0,0,0,0,0.0405405,4,19152.9,0.62885,0.390626,0,0.066,0.982669,0.742258,,,,,1.622
anim_memorymatch_failgame_cozmo_01,v1.1,1.1,2fa8bc4f5012,151,4.95,0,0,0,0,0,0,0.173333,4,51283.6,1.22161,0.491224,0,0.066,0.886147,0.856246,0.817445,,,RATE,6.933
anim_memorymatch_failgame_cozmo_02,v1.1,1.1,2fa8bc4f5012,136,4.455,0,0,0,0,0,0,0.148148,4,50562.5,1.01189,0.641568,0,0.066,0.729196,0.904073,0.946481,,,RATE,5.926
anim_memorymatch_failgame_cozmo_03,v1.1,1.1,2fa8bc4f5012,177,5.808,0,0,0,0,0,0,0,3.73502,11830,0.440453,0.366847,0,0.066,0.901723,,,,,,0
anim_memorymatch_failgame_player_01,v1.1,1.1,2fa8bc4f5012,31,0.99,0,0,0,0,0,0,0,2.2368,8795.28,0.307117,0.466636,0,0.066,0.985718,,,,,,0
anim_memorymatch_failgame_player_02,v1.1,1.1,2fa8bc4f5012,94,3.069,0,0,0,0,0,0,0.322581,4,79238.5,1.03914,0.466636,0,0.066,0.694085,0.912774,0.727073,,,RATE,12.903
anim_memorymatch_failgame_player_03,v1.1,1.1,2fa8bc4f5012,81,2.64,0,0,0,0,0,0,0.0375,4,28871.9,0.817452,0.547147,0,0.066,0.936431,0.532077,,,,,1.5
anim_memorymatch_failhand_01,v1.1,1.1,2fa8bc4f5012,34,1.089,0,0,0,0,0,0,0.0606061,4,30845.4,0.528119,0.400188,0,0.066,0.90697,0.27626,0.886738,,,RATE;LOWCORR,17.424
anim_memorymatch_failhand_02,v1.1,1.1,2fa8bc4f5012,41,1.32,0,0,0,0,0,0,0.025,4,31926.4,0.426069,0.200871,0,0.066,0.963082,0.693199,,,,,1
anim_memorymatch_failhand_03,v1.1,1.1,2fa8bc4f5012,34,1.089,0,0,0,0,0,0,0.151515,4,21358.7,0.811838,0.212907,0,0.066,0.900341,,,,,RATE,6.061
anim_memorymatch_failhand_player_01,v1.1,1.1,2fa8bc4f5012,57,1.848,0,0,0,0,0,0,0.107143,4,29815,0.790245,0.550607,0,0.066,0.955857,0.785138,,,,RATE,4.286
anim_memorymatch_failhand_player_02,v1.1,1.1,2fa8bc4f5012,56,1.815,0,0,0,0,0,0,0,3.75674,33542.1,0.503501,0.466975,0,0.066,0.967885,0.822672,0.976405,,,,0
anim_memorymatch_failhand_player_03,v1.1,1.1,2fa8bc4f5012,59,1.914,0,0,0,0,0,0,0.155172,4,42877.6,0.79952,0.348341,0,0.066,0.973436,0.928816,0.991157,5.01309,16.9184,RATE;DYN,31.207
anim_memorymatch_getout_01,v1.1,1.1,2fa8bc4f5012,15,0.462,0,0,0.0666667,0,0,0.0666667,0.142857,4,51469.2,0.387071,0.0805116,0,0.066,0.990684,-0.618632,,,,SHORT;SAT;RATE;LOWCORR,37.381
anim_memorymatch_idle_01,v1.1,1.1,2fa8bc4f5012,117,3.828,0,0,0,0,0,0,0,2.54422,6710.76,0.467978,0.0467027,0,0.0221024,0.948011,,0.982403,,,,0
anim_memorymatch_idle_02,v1.1,1.1,2fa8bc4f5012,106,3.465,0,0,0,0,0,0,0,1.43122,4323.96,0.283911,0.0447232,0,0.0270908,0.960647,,,,,,0
anim_memorymatch_idle_03,v1.1,1.1,2fa8bc4f5012,61,1.98,0,0,0,0,0,0,0,2.20342,7320.9,0.277185,0.0266875,0,0.0247649,0.742576,0.992789,,,,,0
anim_memorymatch_point_player_audio,v1.1,1.1,2fa8bc4f5012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DEGENERATE;TINY;SHORT;STATIC,170
anim_memorymatch_pointbigleft_01,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0.4,4,60472.2,0.711079,0.215666,0,0.066,0.967939,0.17827,0.995567,,,SHORT;RATE;LOWCORR,41
anim_memorymatch_pointbigleft_02,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0.4,4,60472.2,0.711079,0.215666,0,0.066,0.967939,0.17827,0.995567,,,SHORT;RATE;LOWCORR,41
anim_memorymatch_pointbigleft_fast_01,v1.1,1.1,2fa8bc4f5012,9,0.264,0,0,0,0,0,0,0.5,4,95106.9,0.501602,0.137192,0,0.066,0.948061,0.0249451,0.99923,,,TINY;SHORT;RATE;LOWCORR,55
anim_memorymatch_pointbigleft_fast_02,v1.1,1.1,2fa8bc4f5012,13,0.396,0,0,0,0,0,0,0.583333,4,86428.9,0.622659,0.169316,0,0.066,0.978851,-0.029169,0.994637,,,TINY;SHORT;RATE;LOWCORR,58.333
anim_memorymatch_pointbigright_01,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,3.24087,22578,0.635185,0.14844,0,0.066,0.982626,-0.251426,0.992782,,,SHORT;LOWCORR,25
anim_memorymatch_pointbigright_02,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0,3.24087,22578,0.635185,0.14844,0,0.066,0.982626,-0.251426,0.992782,,,SHORT;LOWCORR,25
anim_memorymatch_pointbigright_fast_01,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0.1,4,29822.3,0.633108,0.134366,0,0.066,0.977065,-0.524834,0.990302,,,TINY;SHORT;RATE;LOWCORR,39
anim_memorymatch_pointbigright_fast_02,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0.6,4,70222.6,0.653718,0.134366,0,0.066,0.624073,0.723219,0.990184,,,TINY;SHORT;RATE,44
anim_memorymatch_pointcenter_01,v1.1,1.1,2fa8bc4f5012,19,0.594,0,0,0,0,0,0,0.166667,4,45325.2,0.572761,0.0805116,0,0.066,0.96522,0.966782,,,,SHORT;RATE,16.667
anim_memorymatch_pointcenter_02,v1.1,1.1,2fa8bc4f5012,19,0.594,0,0,0,0,0,0,0.333333,4,64242.5,0.621556,0.0805116,0,0.066,0.85794,-0.250209,,,,SHORT;RATE;LOWCORR,38.333
anim_memorymatch_pointcenter_03,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0.1,4,59763.2,0.543514,0,0,0,0.85686,0.875174,,,,SHORT;RATE,14
anim_memorymatch_pointcenter_fast_01,v1.1,1.1,2fa8bc4f5012,12,0.363,0,0,0,0,0,0,0.272727,4,60288.5,0.545858,0.0805116,0,0.066,0.938909,0.932084,,,,TINY;SHORT;RATE,30.909
anim_memorymatch_pointcenter_fast_02,v1.1,1.1,2fa8bc4f5012,11,0.33,0,0,0,0,0,0,0.4,4,85556.4,0.509277,0.0805116,0,0.066,0.819338,-0.119414,,12.2836,22.7619,TINY;SHORT;RATE;LOWCORR;DYN,76
anim_memorymatch_pointcenter_fast_03,v1.1,1.1,2fa8bc4f5012,12,0.363,0,0,0,0,0,0,0.363636,4,69728.7,0.423231,0,0,0,0.788944,0.694227,,,,TINY;SHORT;RATE,34.545
anim_memorymatch_pointsmallleft_01,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0.45,4,57213.9,0.824658,0.151403,0,0.066,0.966031,0.289897,0.996699,,,SHORT;RATE;LOWCORR,43
anim_memorymatch_pointsmallleft_02,v1.1,1.1,2fa8bc4f5012,21,0.66,0,0,0,0,0,0,0.45,4,57213.9,0.824658,0.151403,0,0.066,0.966031,0.289897,0.996699,,,SHORT;RATE;LOWCORR,43
